_id,application_url,city,company_description,company_name,company_url,datets,email,featured,job_category,job_description,job_position,job_requirements,job_type,location,location_type,logo,postedat
63412e340cae287e0797c83a,https://www.linkedin.com/jobs/view/3268793541/,"Lincoln, NE","Robidoux Inc. is a family-owned business founded in 1979 in Lincoln Nebraska. We started out selling compressed air & industrial items and doing custom fabrication. In the mid-1990s, we expanded into other markets allowing us to grow our company and started selling pellet grills and smokers. If you have not tried a pellet grill, we highly recommend it. We continued to grow our company, and around 2009, we started selling a small assortment of car-audio electronics. We opened a division in our retail location to specialize in car audio installations including speakers, amplifiers, remote starts, keyless entry, and other accessories.","Robidoux, Inc. ",http://robidouxinc.com,1663459200,,,Creative,"Robidoux inc. is looking to add another Social Media Content Creator. Our Social Media Content Creators our a key part of our business and its success. As a Social Media Content Creator at Robidoux Inc you would be responsible for building the social media posts, including pictures, media, and video across Instagram, TikTok, Facebook and more. Reels, stories, and other social media content is critical as we grow our business. Keeping up with the current trends and managing the growth of social accounts is a must. To be successful in this role you must be a great people person, eager to learn, a great teammate, self-motivated, and able to work independently. Our Social Media Content Creator must enjoy spending time on social media, be creative, and driven to outperform. If this sounds like an environment you can make an impact to, we encourage you to apply today!
",Social Media Content Creator,"Must work in office and not a remote location. Must have high school diploma or equivalent education. Must be at least 18 years of age. Have great computer skills and experienced social media background. Exceptional proof reading, spelling and grammar skills. Full or Part Time position
",In-office,USA,,./images/robidoux.jpeg,09/18/2022
63412e340cae287e0797c83b,https://www.linkedin.com/jobs/view/3275279707/,"New York, NY ","Macy’s is proudly America’s Department Store. For more than 160 years, Macy’s has served generations at every stage of their lives. Customers come to us for fashion, value and celebration. Now is an exciting time to join Macy’s, Inc. The face of retail is changing, and change requires innovation. Macy's is the largest NYC based digital retailer and has driven more than ten consecutive years of double-digit growth. We’re building a new type of customer-centric shopping experience - at the intersection of content, commerce, and technology - to help customers find and buy products they love.","Macy's",www.macys.com,1663459200,,,Web Development,"Macy’s Inc. seeks a passionate, team-oriented Senior UX Designer to join its Customer Experience organization to play a key role in shaping the user experience design for Macy’s.com, Macy’s app, and Macy’s retail stores. The Senior UX Designer plays a key role in realizing Macy’s strategic vision through the design of engaging user experiences. Candidates should have a minimum of 5 years of experience designing across digital channels. Strong candidates will have a proven track record of delivering elegant, world-class designs in a fast paced collaborative team environment, solving business goals and user needs, working and influencing in a cross-functional context, and using research and data to inform the design of user experiences. In addition to being an individual contributor, the Senior UX Designer will mentor UX Designers and Associate UX Designers, and guide their efforts to align with Macy’s strategic vision. The candidate is responsible to perform other duties as assigned.",User Experience Designer Lead,"BA/BS in Design Required, preferably in UX related fields of HCI, Industrial Design, Product Design, Architecture or Graphic Design. Minimum 5 years UX/UI design experience across consumer mobile applications, websites, or retail stores. Project Management experience with a solutions oriented mind-set. Excellent communication skills. Excellent customer service, interpersonal, communication and organizational skills. Ability to multitask and work cross functionally with multiple business partners.",In-office,USA,,./images/macys.jpeg,09/18/2022
63412e340cae287e0797c83c,https://www.linkedin.com/jobs/view/3097302355/,"Virginia, United States","Custom Ink is a user-centric product company whose goal is to be the go-to platform for custom-designed products. As a Senior UX Designer, you will help guide the evolution and direction of our e-commerce platform. You will be a member of the central design system team and a senior designer for our UX team",Custom Ink,www.customink.com,1663459200,,,Web Development,"As a Senior UX Designer, you will contribute to an evolving product vision and add to the inspiring creative direction for our digital products and services. In this role, you will. Lead and oversee the user experience delivery from concept to launch, in partnership with UX architects, product managers, and engineering. Take conceptual ideas, explore and iterate, and narrow to optimal solutions while maintaining momentum. Define, craft and evolve designs within visual systems and/or standards.
Be an evangelist for designing with a systematic approach, educating fellow designers and engineers about best practices for working with shared components/patterns. Help deliver scalable design processes, tools, and practices for governance, workflows, and documentation for sharing. Understand user needs, goals and behaviors and translates them into thoughtful user journeys. Master core skills (visual design and interaction design) and soft skills (empathy, curiosity, collaboration, and communication) as you create an amazing experience In this role, you will work closely with many other members of the Technology team and other stakeholders across Custom Ink to achieve cross-functional wins for the company.",Senior UX Designer ,"As a Senior UX Designer, you are passionate about great customer experiences and empathize with users’ goals and challenges. A successful candidate will have: 5+ years of experience creating consumer-facing digital products in an in-house environment. Previous Design System experience. A background in user experience, visual, and interaction design. Software experience: Advanced Adobe Creative Suite proficiency, Sketch & InVision experience; CSS, HTML. A portfolio demonstrating your passion for simple, intuitive, and beautiful user-centered designs. Excellent communicator, ability to communicate complex interaction concepts clearly and persuasively across different audiences, and varying levels of the organization. Strong storytelling prowess – You can weave insights into compelling narratives that bring stakeholders onboard and influence your team members; you have a natural ability to clearly articulate design decisions in a compelling way.",In-office,USA,,./images/customink.jpeg,09/18/2022
63412e340cae287e0797c83d,https://www.linkedin.com/jobs/view/3137951547/,"Framingham, MA ","Bose is a global leader in consumer audio and one of the world’s most admired brands. For over 50 years we’ve been pushing the limits of what’s possible to bring astonishing audio to people in their homes, on the go, in automobiles, and wherever else we can impact people’s lives through the power of sound. Bose relies on outstanding people! Our culture of customer-centricity, innovation, collaboration, and empowerment is what makes Bose a great place to work. We’re inventing the future of audio and transforming the company for the many exciting opportunities that lie ahead. If you thrive in a fast-paced, technology-driven environment and you have a passion to deliver products and experiences that customers love, then we want to hear from you!",Bose,www.bose.com,1663459200,,,Creative,"We’re looking for a passionate and motivated Social Media Content Manager to join our growing Global Social Media team. This role is responsible for leading the content strategy and execution of original video, partnership, and event content for Bose’s owned and paid social channels. This includes ideating original content, managing creative and production agencies, serving as client lead on shoots, and supporting tentpole brand moments and product marketing campaigns. This role sits on the Global Social Media team and will work cross-functionally with Partnerships, Media, Website, and Creative teams. This role will also work alongside another Social Media Content Manager and a Social Media Content Specialist.",Social Media Content Manager,"Deep understanding of the social media and digital landscape, content and media trends, paid media, and online consumer behavior. Strong written and verbal communication skills. Proven success in original and/or campaign video content strategy and execution. Proven multi-tasking ability and strong project management skills. Willing to work in a fast-paced environment with an openness to change. 5+ years of relevant experience in content development and production, paid media, and social media community management (agency or client side). Experience with social media and influencer publishing, listening, and tracking platforms (e.g. Sprinklr, Tagger, or similar). Familiarity and interest in music, sports, gaming, and/or TV/film preferred, but not necessary.",In-office,USA,,./images/bose.jpeg,09/18/2022
63412e340cae287e0797c83e,https://www.linkedin.com/jobs/view/3272165826/,"Providence, RI","At Hasbro we’re changing the face of play and entertainment. We’re looking for people who want to explore, experiment and innovate to come up with the best ideas. Our culture of community, passion, integrity, creativity and inclusion has inspired our diverse team of highly skilled, highly creative and highly committed individuals for 90+ years and we believe the best is yet to come.",Hasbro,www.hasbro.com,1663459200,,,Sales,"The Amazon Sales Manager maximizes our sales opportunity with Hasbro’s action brand portfolio on Amazon. They develop business plans with the ecommerce channel in mind and build internal and external alignment. They implement their strategy with cross-functional teamwork and communication. The Sales Manager creates and develops customer relationships: Understands the needs of their accounts and communicates what those needs are and how to best deliver on those needs. They work closely with Amazon to develop mutually helpful strategies and tactics. They know Amazon’s key performance indicators and recommends items and brands. They are flexible and understands planogram needs as well as Amazon marketing platform levers. The Sales Manager is responsible for delivering revenue targets within the action brands category! Forecasts accurately, develops and leads joint business plans and customers commitments. Tracks POS and adjusts plans accordingly. Uses promotional support to increase sales and manages their customer budgets. This candidate builds internal relationships! Works with cross-functional teams: marketing, product development, account support, logistics, accounts payables, finance, flow planning, data management. This candidate will be their channel expert and share industry knowledge: They are the specialist within their channel of business.",Sales Manager,"BBA/BA/BS. 5+ years of experience in a high-paced, driven environment, with a consistent track record for achieving and exceeding sales goals. Excellent negotiation skills. Strong relationship building and collaboration skills. Excellent verbal communication and presentation skills. Strong time management, prioritization, planning, and organization skills. Results-oriented individual, with a sense of urgency. Sophisticated analytical/Excel/PC skills. 20% Travel required",In-office,USA,,./images/hasbro.jpeg,09/18/2022
63412e340cae287e0797c83f,https://www.linkedin.com/jobs/view/3267362953/,"(Hybrid) Sonoma County, CA","Third-generation family owned and operated, Clover Sonoma is recognized as a leader at the forefront of the dairy industry. The Petaluma-based company in Northern California’s beautiful Sonoma County was the first dairy in the United States to become American Humane Certified, and hold its partnership of family-owned dairy farms to a higher standard by developing its own unique Clover Promise of Excellence. Clover Sonoma is proud to bring conscious dairy products direct from its farms to consumers. As a Certified B Corporation®, the company uses its business as a force for good, and its passionate support of animal welfare, sustainable business practices, and local community have always been hallmarks of the business. Each year the company gives back at least five percent of its profits to support these passions under its Clover Cares program. ",Clover Sonoma,http://cloversonoma.com,1663286400,,,Marketing,"This role is a great opportunity for a recent college graduate or someone with marketing or social media experience looking to gain more! The Digital Marketing Coordinator will work to support the execution of our brand marketing plans – across social, web, and digital. They will oversee maintenance and updates, and key responsibility areas could include but are not limited to: website updates, social media community, influencers, content development for social, project management, newsletters, contests, etc.. Hybrid role: 2-3 days in office per week. Monitor and update social media accounts; support our social and influencer community Learn our voice and write engaging photo captions for Instagram and Facebook; and respond to consumer questions, comments, etc. Build and maintain the monthly social media calendar with inputs from Sr Manager, VP of Marketing, and other team members. Pitch new ideas for social media, especially for channels where we are currently lacking a presence
Research and keep team informed of competitors successes and shortcomings, as well as relevant brands that exhibit best in class social, digital, and web. Help compile, review and communicate monthly/quarterly reports on social/digital marketing performance Act as asset collector and support in reorganizing the server. Gathering feedback from internal team, typing up meeting notes, and support timeline management. Supporting digital programs, including but not limited to digital and social advertising, search marketing (SEO/SEM), email communications, and website design/development. Content creation for newsletter/blog content. Support in working alongside digital agency, providing direction and briefing. Monitors the website, helping to catch any bugs and make edits such as to job postings, blog posts, recipes, etc. Admin support in booking meetings, updating status, mailings, filing, etc.Other marketing projects and duties as assigned. ",Digital Marketing Coordinator,"1-3 years of work experience working in social media/digital marketing at an agency or in-house. Bachelor’s degree in Communications, Public Relations, Journalism, English, Business/Marketing, or a related field. Passionate about social media, technology, and the ever-changing digital landscape. Strong familiarity with social media: Instagram, TikTok, Facebook, Pinterest, YouTube, Twitter, LinkedIn, etc. Strong writing skills and attention to detail. Ability to create and edit documents in Microsoft Word, PowerPoint and Excel. Experience with timelines and/or scheduling. Working knowledge of Google – Gmail, Drive, Calendar, etc. WordPress, and basic Photoshop/canva experience, a plus. 
",Hybrid,USA,,./images/cloversonoma.jpeg,09/16/2022
63412e340cae287e0797c840,https://www.linkedin.com/jobs/view/3267644173/,"London, England","House of Hackney was founded in London in 2011 by Javvy M Royle and Frieda Gormley. Originally founded as an interiors label, the brand has successfully grown to offer a full portfolio of homewares and fashion products, with an emphasis on quality, designed and Made in England. House of Hackney operates a flagship East London store and is stocked in luxury department and concept stores worldwide. Our Housemates are innovators who see the world differently and strive to make a difference within it. Each one is chosen and cherished for the skills, talents and characteristics that make them unique. As House of Hackney evolves, we empower our team to learn and grow alongside us. And, as a compassionate brand, we care about the wellbeing of our Housemates – whether that’s through offering a flexible approach to work with a four-day week over the summer or getting flexible (quite literally) in group yoga sessions.
",House of Hackney,www.houseofhackney.com,1663113600,,,Biz Ops,"The Ecommerce Trading Manager is responsible for the day to day trading of the House of Hackney website and the commercial marketing decisions of the brand. This role will protect the commercial KPIs of the website and drive global growth using analysis based decisions through marketing, merchandising and content",Ecommerce Manager,"Extensive Ecommerce experience, preferably in a luxury retail brand. Experience of managing all online marketing channel across devices – SEO, PPC, email, social advertising etc. Outstanding analytical skills, strong experience interpreting insights and drawing conclusions to inform business decision making. Excellent communication and interpersonal skills, oral and written. Excellent attention to detail and accuracy. Strong business judgment and decisions making skills; ability to identify, prioritise and articulate highest impact initiatives.. Good knowledge of SEO and implementing it into ecommerce content. Good understanding of how to manage and implement ecommerce content. Competent in the use of analytical tools such as Google Analytics, HotJar, CRO tools etc. Great knowledge of using a CMS system (experience with Magento is desirable)",In-office,UK,,./images/houseofhackney.jpeg,09/14/2022
63412e340cae287e0797c841,https://www.linkedin.com/jobs/view/3267742282/,"Enfield, CT","At the LEGO Group, our mission is to inspire and develop the builders of tomorrow. We believe in the power of Learning-through-Play to shape children's future. Through play, children learn skills – such as problem-solving, communication, creativity, collaboration, and resilience – that will help them reach their full potential. The LEGO® System-in-Play, with its foundation in LEGO bricks, allows children and fans of all ages to build and rebuild anything they can imagine. The LEGO name derives from the two Danish words ‘Leg Godt', which means ‘Play Well.' The LEGO Group was founded in Billund, Denmark, in 1932, by Ole Kirk Kristiansen. We still are a family-owned company with headquarters in Billund. Our play experiences are sold in more than 120 countries, and we are more than 20,000 colleagues worldwide working to achieve our ambition to bring Learning-through-Play to children everywhere",The LEGO Group,www.lego.com,1663200000,,,Marketing,"Uncover optimization opportunities at every stage in the search marketing funnel, and keeping a coordinated view on SEM with organic search input from our team’s SEO leads. With the channel lead work to identify and develop new performance driving opportunities for search across global markets. Work closely with the Paid Search agency ensuring that standard methodologies are followed and opportunities are being highlighted. Work with performance marketing channel leads and the digital insights team to ensure clear goals and outcomes for any activity being launched. Collaborate with external media partners e.g. Google, Bing or Adobe to ensure campaigns are activated efficiently and to industry-standard processes. Work with the channel lead and agency to develop & implement YouTube standard methodology within google ads across the marketing funnel",Paid Search Specialist,"A good level of paid search marketing experience. Experience in search advertising across numerous markets, including non-English languages, with track record for developing both local and global campaigns. Working agency side or with a brand on search marketing, focusing on important metrics including profitability and sales growth. Strong budgeting skills, with a skill for categorizing spends across key campaign activities and planned outcomes. A standout colleague and problem solver. 2+ years shown experience in paid search marketing roles. Paid search knowledge including account and keyword strategies, Remarketing, critical metrics and targets, script development or account automation tools, and related products, e.g. Google Shopping Hands-on operational experience in bid management platforms i.e. SA360, Skai formally Kenshoo, Marin but preferably Adobe Advertising Cloud. Hands-on operational experience of search technology platforms, e.g. Google and Bing ads. Good knowledge of analytics, with experience of creating audience segments, pushing these to execution, campaign optimizations, and evaluation. i.e. Adobe Analytics or Google Analytics. Strong presentation skills and confident communicator. Can work independently, but collaboratively. Understanding of dashboarding technologies eg. Tableu, Datarama, Data Studio, omniscope etc. Fluency in French, Spanish or other languages a plus. Experience working with global campaigns and an understanding of working with language localization",In-office,USA,,./images/lego.jpeg,09/15/2022
63412e340cae287e0797c842,https://www.linkedin.com/jobs/view/3267929398/,"Los Angeles, CA","SKIMS is a solutions-oriented brand creating the next generation of underwear, loungewear and shapewear. We are setting new standards by providing solutions for every body. From technically constructed shapewear that enhances your curves to underwear that stretches to twice its size, our goal is to consistently innovate on the past and advance our industry for the future.",Skims,https://skims.com,1663372800,,,Marketing,"SKIMS is a solutions-oriented brand creating the future of underwear, shapewear and loungewear. We’re disrupting the industry with our game-changing product and culturally driven creative, and are looking for a Campaign Manager, Email & SMS to join our team. This individual will be responsible for developing the strategy, planning & deploying email & SMS campaigns to support our content calendar, meeting target KPIs for the SKIMS e-commerce business. The right candidate has a balance of creativity & analytical expertise with substantial practice in managing email/SMS programs at significant scale. Responsibilities: Own the email/SMS marketing calendar in collaboration with digital, ecommerce, marketing & merchandising. Brainstorm content ideas, run competitive analysis, utilize historical performance to guide future strategy. Responsible for operational set-up & deployment of all email & SMS campaigns in Klaviyo & Attentive. Coordinate with brand marketing and copy/graphic design team members for asset development. Build creative briefs for required assets and asana ticketing for delivery management. Determine strategic customer cohorts to target across the programs, building customized content for all segments and closely monitoring performance trends and email/sms performance KPIs. Build robust A/B and multivariate testing strategies to experiment with all aspects of the program (subject lines, email content, copy, timing strategies, localization efforts etc). Build daily, weekly, monthly reports to track campaign performance against targets, gather creative insights and understand cohort-level trends. Present these learnings in team meetings to neighboring departments. Plan and execute list-growth strategies across both email & SMS. Utilize dynamic personalization tools to customize content to specific audience cohorts. Monitor deliverability metrics and take action to maintain list hygiene.",Email and SMS campaign Manager,"4+ years of experience in digital marketing, in-house or at an agency. Experience with Klaviyo and/or Attentive (or similar ESP tools). Experience with fashion/beauty e-commerce businesses. Excellent analytical skills and highly proficient with MS Excel or similar tools. Close attention to details and highly organized. Self-motivated and takes initiative; must be able to work independently. Comfortable working in a fast-paced environment. May require some evening and/or weekend availability to support business launches",In-office,USA,,./images/skims.jpeg,09/17/2022
63412e340cae287e0797c843,https://www.linkedin.com/jobs/view/3263348942/,"(Hybrid), Los Angeles Metropolitan Area","Based in Los Angeles, ÉTICA Denim is a sustainable lifestyle brand rooted in the ideals of sustainable fashion and fair labor. A vertical organization with decades of expertise, ÉTICA Denim is ethically made and sustainably produced using industry-leading technology at our very own factories. We are looking for a stellar sales professional to join our growing team.",Etica Denim,https://eticadenim.com,1663200000,,,Sales,"The Sales Manager will be accountable for a range of outcomes, including holistic strategies for growth, onboarding of new channel partners as well as performance improvement within current channels. This is a pivotal role with a long line of growth potential. Responsibilities: Plan and implement strategies for growth by channel to reach company sales goals. Lead brand expansion into new markets and maximize sales with existing partners. Maximize and support brand relationships with outside sales organizations, including U.S. showrooms and international distributors. Pioneer and directly manage a few key accounts, department stores and offprice retailers. Elevate brand perception and customer experience across all wholesale touch points. Manage seasonal sell-in process across all channels, ensuring that sales and merchandising goals are met. Monitor, analyze and report weekly sales and stock levels to ensure profitable business; interpret and communicate marketplace insights and competitive landscape takeaways to upper management. Oversee co-op, allowances and brand initiatives to drive sales and reduce markdowns.Plan and execute industry tradeshows and sales events",Sales Manager,"Has 6+ years of sales experience in advanced contemporary or designer markets. 3+ years of management, ideally with demonstrated team building and remote management. Recent product category experience in women’s premium denim strongly preferred. Strong relationships and experience working with international teams and key accounts, department stores and offprice retailers. Strong analytical skills; understanding of advanced retail math and retailer relationships, with ability to project on future business and provide actionable merchandising feedback. Excellent presentation skills, clearly speaks to product value and inspires excitement about sustainability. Has a collaborative spirit; enjoys team problem-solving and learning from mistakes.
Highly detail-oriented, with proven ability to work in a fast-paced, startup environment. Proficiency with all Microsoft office programs and commonly used ERP systems (Full Circle is a plus).",Hybrid,USA,,./images/eticadenim.jpeg,09/15/2022
63412e340cae287e0797c844,https://www.linkedin.com/jobs/view/3271912214/,New York City Metropolitan Area,"An Italian House of Brands, Family Owned Since 1951. Passion, commitment and tradition have created a unique fashion style: today 10 Main Brands and more than 60 different Collections find common ground in quality, style and respect for the distinctive feature that make Max Mara Fashion Group one of the most famous worldwide. Max Mara Fashion Group, with 41 companies and over 5,500 employees, operates in 105 countries. Our ecosystem is made of 44 Depts, including Fashion Design, Marketing, Operations, Retail, Stores, ICT, Architecture Design, Economics, BI, etc. in an Holistic approach to our Customers and leveraging all the new digital competences. We are looking for travel companions. Travelers willing to explore new skills and abilities that have the shape of water and can adapt to different situations and find new paths not yet covered.",Max Mara Fashion Group,www.maxmarafashiongroup.com,1663286400,,,Biz Ops,"The eCommerce Coordinator, in partnership with the other members of the team, will support in the operational and strategic tasks required to successfully run the digital businesses of brands under Max Mara US & CAN. This role will work cross-functionally with various teams including marketing, operations, logistics, finance, and customer service to ultimately drive the performance of the digital store. Partner with HQ in Italy to manage homepage & site content updates to be in line with global communication plan Analyze seasonal product performance and collaborate with the marketing team to build and deploy an effective digital marketing calendar through newsletters. Monitor the performance of digital KPIs. Manage the eCommerce catalog to ensure timely publication of new collections. Work cross-functionally with operations and logistics to help monitor inbound and outbound shipments. Partner with finance on customer-related issues. Manage the customer care agency across all brands",Ecommerce Coordinator,"BA/BS from an accredited college/university. 1-2 years experience. Excellent communication skills. Highly detailed oriented, organized and analytical. Ability to analyze existing situations and find solutions to problems. Proficient in Microsoft Excel and Word",In-office,USA,,./images/maxmarafashion.jpeg,09/16/2022
63412e340cae287e0797c845,https://www.linkedin.com/jobs/view/3276761202/,"Hammond, LA","Excellent customer service, family + farming atmosphere, fresh local ingredients, and the pay by the pound concept are a few qualities that make The Salad Station unique. We pride ourselves on the friendly, fun and fresh experience our guest have when visiting our stores. The “pay by the pound” concept is very different for many, but our guest love the fact that they are paying for exactly what they created. Every ingredient on their plate was placed with a purpose.",The Salad Station,https://thesaladstation.com,1663545600,,,Marketing,"Lead the Salad Station Marketing department and serve on the executive leadership team in navigating and shaping the brand's growth. The Marketing Director exists to directly affect the growth and success of The Salad Station by establishing family-like connections with our guests, increasing same-store sales, #lettucehelp community influence, and GROWING our Salad Station Dream Job through franchise opportunities. Increasing Sales, Creative Initiatives: Tell our story with a primary focus on Food, Fresh Ingredients, Family. People - emphasis, highlight, and promote ""WOW' Salad Station Experiences. Influence - Impact the community through our #lettucehelp initiative both inside and outside the restaurant. Promoting internal team culture - Lead a team of Marketing Specialist to prioritize and accomplish company marketing initiatives on time. Oversee and approve the execution of all social media campaigns, including but not limited to Instagram, Facebook, LinkedIn, Pinterest, etc.
Manage the marketing budget and ad placements. Content Creation- Weekly and monthly content to generate store traffic. Creative video, photography, and graphic images. Assist with apparel and instore signage creation. Promoting operational, food safety, new product, sampling, customer service initiatives. Partnerships and influencers with fitness, medical, schools, etc. Franchising- Lead local, regional, national Ad Campaigns. Regional Lead-Generation support for Franchise expansion. Marketing Support for a network of Franchise Operators. Collaboration and outreach with PR and News. Local store marketing campaign and budget management for franchised locations: Grass-root, community initiatives-  Digital and Print Local Store Marketing development and strategy. Paid ad placements. New rollouts and instore promotion execution. Effective communication with franchisees' marketing passions, needs, and ideas. Responding to their local marketing initiatives.",Marketing Director,"Bachelor's degree or equivalent experience in marketing, public relations, or related area of study. Minimum of 2 years' experience in a marketing position. Experience managing content on various social media platforms, including but not limited to Facebook, Instagram, Google, Yelp, Twitter, and LinkedIn. Experience with paid social media advertising. Experience with social media publishing and analytics software. Experience with Adobe Illustrator, Photoshop, Final Cut Pro, & other creative software
Exceptional time and project management skills, including the ability to handle multiple projects with changing priorities. Ability to be proactive in the planning and execution of creative projects",In-office,USA,,./images/thesaladstation.jpeg,09/19/2022
63412e340cae287e0797c846,https://www.linkedin.com/jobs/view/3270588495/,"(Hybrid) North Liberty, IA","Spotix was born from the idea that no matter where you live you should have access to the very best hearth, patio, and outdoor cooking products. Spotix is a premium, online fireplace, fire pit & grill retailer that is a degree above the rest. What sets us apart? Our team’s deep knowledge of the products we curate and our outstanding customer service. Spotix offers an industry-best experience from start to finish. We work with homeowners, do-it-yourselfers, contractors, designers, architects, and the hospitality industry, providing easy access to buying guide resources or a product expert who can be at your side before, during, and after purchase. For indoor or outdoor gathering spaces, think of Spotix as your go to resource.",The Spotix,www.spotix.com,1663545600,,,Marketing,"We hire great people and give them the freedom to be awesome! Spotix is a leader in outdoor living products (Hearth, Patio & BBQ). We are a rapidly-growing E-Commerce company, located in North Liberty, Iowa. We have a unique culture that values authenticity, comfort, and fun, just as much as a strong work ethic, personal integrity, and teamwork! This is a hybrid, full-time, salaried position. Hours of work are Monday-Friday (8a -5p), no weekends required. Essential Responsibilities: Assist in the execution of Paid Search, Shopping, Marketplaces, Retargeting and Display Advertising campaigns for multiple e-commerce websites Perform day-to-day campaign tasks for paid ad accounts, including bid management, performance monitoring, ad budget allocation, forecasting, a/b testing, keyword analysis, ad copywriting & strategic reporting. Manage Google Merchant Center & oversee large product data feeds. Manage large ad budgets with a target ROAS for multiple business accounts. Apply data analysis and problem-solving skills to effectively/efficiently manage campaigns. Provide detailed campaign performance analysis/insights to senior leadership. Perform keyword research to identify new opportunities. Conduct competitor analysis and provide recommendations to improve market share. Evaluate new technologies & software to improve paid advertising efforts and processes. Execute and follow company goal initiatives throughout the year. Implement accurate conversion tracking on all paid ad accounts",Digital Marketing Specialist,"Minimum 2 years experience driving online paid traffic in Google & Microsoft Advertising.. Minimum 2 years of experience with Google Analytics. Prefer B.A./B.S. in business or marketing-related fields. Experience in creating and managing substantial online ad budgets. Experience with data feed management, Google Merchant Center, and Shopping campaigns. Manage large ad accounts with limited oversight Proficient with Google Ads Editor and Microsoft Advertising Editor Proficient with Excel, Google Drive, Docs, Sheets and Slides",Hbrid,USA,,./images/spotix.jpeg,09/19/2022
63412e340cae287e0797c847,https://www.linkedin.com/jobs/view/3268195520/, San Diego Metropolitan Area,"Generation Tux is a growing online suit and tuxedo rental company searching for an enthusiastic Paid Search Analyst to join our team. The position will be an integral part of strategizing and executing campaigns to grow brand awareness and drive revenue for the business.

",Generation Tux,www.generationtux.com,1664150400,,,Marketing,"Interface with Marketing and Dev to plan, execute, and measure experiments and conversion tests. Collaborate with marketing, design, and UX teams to create landing pages and optimize user experience. Plan and execute SEM campaigns. Measure and report performance of all search campaigns, and assess against goals (ROI and KPIs). Utilize strong analytical ability to evaluate end-to-end customer experience across multiple brands, campaigns, and customer touch points. Identify trends and insights, and optimize spend and performance based on the insights. Evaluate competitor spending, campaigns, ads, and landing pages. Evaluate emerging technologies and provide thought leadership/perspective for adoption. Brainstorm new and creative growth strategies. Adhere to brand guidelines and complete projects according to deadlines. Collaborate with agencies and other vendor partners.",Paid Search (PPC) Specialist/Analyst,"Minimum of 2 - 5 years of demonstrable experience leading and managing SEM. Google Ads CertificationExperience in optimizing landing pages and user funnels. Experience with A/B and multivariate experiments. Strong analytical skills and data-driven thinking. Up-to-date with the latest trends and best practices in online marketing and measurement. Knowledge of website analytics tools-Google Analytics, etc., and data analysis. Experience with mobile campaigns. Experience in setting up and optimizing Facebook, Instagram, and Pinterest campaigns are beneficial. Experience working with agencies and third-party vendors. Exceptional communication skills. Exceptional writing skills",In-office,USA,,./images/generationtux.jpeg,09/26/2022
63412e340cae287e0797c848,https://www.linkedin.com/jobs/view/3274002502/,"Los Angeles, CA",The Hundreds is a community-based streetwear brand and media platform with an emphasis on People Over Product.,The Hundreds,https://thehunderds.com,1664236800,,TRUE,Biz Ops,"Manage the launches and maintenance of products on thehundreds.com and in-store in order to maximize sales, while also delivering the best online experience for customers through updated banners, merchandizing and optimizations. Also responsible for providing reporting and analysis to upper management to guide decision-making. Core Responsibilities: Launching new products and collections. Place restock orders for best sellers/depleting stock. Maintain/update the web shop to optimize for conversion. Managing and maintaining the various digital marketing channels such as Klaviyo, Tapcart, and more. Launch monthly/semi-annual sales. Deliver daily/weekly/monthly sales reports. Manage product feeds - Facebook ads/Google shopping/Amazon",Ecommerce Manager,"3-5 years experience in e-commerce with Shopify Plus. Experience in the fashion industry preferred. Experience with Google Analytics, data analysis and reporting. Strong computer skills including Microsoft Excel. Ability to deal with constant changes and quick turnaround times. Strong attention to detail and organizational skills. Analytical, planning and communication skills as well as the ability to work independently and manage multiple tasks. Ability to communicate clearly and concisely both verbally and in writing",In-office,USA,,./images/thehundreds.jpeg,09/27/2022
6344e1f6fa15ed7da2407c8a,asd,,asd,ssdf,sdfsdf,,asdasd,,,asd,sdfsdf,asd,,sasd,,,
6344e1f9fa15ed7da2407c8b,asd,,asd,ssdf,sdfsdf,,asdasd,,,asd,sdfsdf,asd,,sasd,,,
6344e1fcfa15ed7da2407c8c,asd,,asd,ssdf,sdfsdf,,asdasd,,,asd,sdfsdf,asd,,sasd,,,
